ISO3,Country,Residence Type,Service Type,Year,Coverage,Population,Service level
BOL,Bolivia (Plurinational State of),urban,Drinking water,2020,0.22602,18501.06384,Surface water
BOL,Bolivia (Plurinational State of),total,Sanitation,2020,7.12733,831975.84331,Unimproved
BOL,Bolivia (Plurinational State of),rural,Sanitation,2020,18.84427,657203.65168,Unimproved
BOL,Bolivia (Plurinational State of),urban,Sanitation,2020,2.13515,174771.96307,Unimproved
BOL,Bolivia (Plurinational State of),total,Drinking water,2020,1.57501,183851.47246,Unimproved
BOL,Bolivia (Plurinational State of),rural,Drinking water,2020,3.95413,137902.42915,Unimproved
BOL,Bolivia (Plurinational State of),urban,Drinking water,2020,0.56135,45948.80267,Unimproved
BRA,Brazil,rural,Sanitation,2020,62.8979,17282805.80197,At least basic
BRA,Brazil,total,Sanitation,2020,41.37216,87940409.95546,Basic service
BRA,Brazil,urban,Sanitation,2020,43.43936,80398378.71973,Basic service
BRA,Brazil,total,Drinking water,2020,13.55519,28812824.0289,Basic service
BRA,Brazil,rural,Drinking water,2020,24.15573,6637405.83117,Basic service
BRA,Brazil,urban,Drinking water,2020,11.98141,22175419.29743,Basic service
BRA,Brazil,total,Sanitation,2020,0.09649,205090.47001,Limited service
BRA,Brazil,rural,Sanitation,2020,0.74639,205090.46314,Limited service
BRA,Brazil,urban,Sanitation,2020,0,0,Limited service
BRA,Brazil,total,Drinking water,2020,0.12655,268991.81373,Limited service
BRA,Brazil,rural,Drinking water,2020,0.97895,268991.80546,Limited service
BRA,Brazil,urban,Drinking water,2020,0,0,Limited service
BRA,Brazil,total,Sanitation,2020,0.30413,646453.05897,Open defecation
BRA,Brazil,rural,Sanitation,2020,2.35266,646453.03903,Open defecation
BRA,Brazil,urban,Sanitation,2020,0,0,Open defecation
BRA,Brazil,total,Sanitation,2020,48.70632,103529854.82262,Safely managed service
BRA,Brazil,urban,Sanitation,2020,50.67438,93789089.49836,Safely managed service
BRA,Brazil,total,Drinking water,2020,85.76567,182302993.08593,Safely managed service
BRA,Brazil,rural,Drinking water,2020,71.78953,19726008.50444,Safely managed service
BRA,Brazil,urban,Drinking water,2020,87.84059,162576993.42347,Safely managed service
BRA,Brazil,urban,Drinking water,2020,0,0,Surface water
BRA,Brazil,total,Sanitation,2020,9.52091,20237599.70569,Unimproved
BRA,Brazil,rural,Sanitation,2020,34.00305,9343208.36804,Unimproved
BRA,Brazil,urban,Sanitation,2020,5.88625,10894387.78376,Unimproved
BRA,Brazil,total,Drinking water,2020,0.5526,1174599.05868,Unimproved
BRA,Brazil,rural,Drinking water,2020,3.07579,845151.85783,Unimproved
BRA,Brazil,urban,Drinking water,2020,0.178,329443.28836,Unimproved
BRB,Barbados,total,Sanitation,2020,98.09246,281889.28504,At least basic
BRB,Barbados,total,Drinking water,2020,98.51445,283101.96031,At least basic
BRB,Barbados,total,Sanitation,2020,1.90754,5481.71013,Limited service
BRB,Barbados,total,Drinking water,2020,0.2676,769.00645,Limited service
BRB,Barbados,total,Drinking water,2020,0,0,Surface water
BRB,Barbados,total,Sanitation,2020,0,0,Unimproved
BRB,Barbados,total,Drinking water,2020,1.21795,3500.03224,Unimproved
BRN,Brunei Darussalam,total,Drinking water,2020,99.90004,437045.69055,At least basic
BRN,Brunei Darussalam,urban,Drinking water,2020,99.65,341132.31859,At least basic
BRN,Brunei Darussalam,total,Drinking water,2020,0,0,Limited service
BRN,Brunei Darussalam,urban,Drinking water,2020,0,0,Limited service
BRN,Brunei Darussalam,total,Drinking water,2020,0,0,Surface water
BRN,Brunei Darussalam,urban,Drinking water,2020,0,0,Surface water
BRN,Brunei Darussalam,total,Drinking water,2020,0.09996,437.32201,Unimproved
BRN,Brunei Darussalam,urban,Drinking water,2020,0.35,1198.15664,Unimproved
BTN,Bhutan,total,Hygiene,2020,91.68615,707461.31907,Basic service
BTN,Bhutan,rural,Hygiene,2020,93.39909,415716.24499,Basic service
BTN,Bhutan,urban,Hygiene,2020,89.35112,291745.07447,Basic service
BTN,Bhutan,total,Sanitation,2020,11.2899,87114.18939,Basic service
BTN,Bhutan,rural,Sanitation,2020,9.63993,42907.02419,Basic service
BTN,Bhutan,urban,Sanitation,2020,13.53908,44207.16479,Basic service
BTN,Bhutan,total,Drinking water,2020,60.66552,468102.46837,Basic service
BTN,Bhutan,rural,Drinking water,2020,69.13119,307700.65469,Basic service
BTN,Bhutan,urban,Drinking water,2020,49.12536,160401.81571,Basic service
BTN,Bhutan,total,Hygiene,2020,8.00566,61772.64281,Limited service
BTN,Bhutan,rural,Hygiene,2020,6.24461,27794.53356,Limited service
BTN,Bhutan,urban,Hygiene,2020,10.40628,33978.10883,Limited service
BTN,Bhutan,total,Sanitation,2020,9.84979,76002.13308,Limited service
BTN,Bhutan,rural,Sanitation,2020,6.65599,29625.57303,Limited service
BTN,Bhutan,urban,Sanitation,2020,14.20349,46376.55928,Limited service
BTN,Bhutan,total,Drinking water,2020,2.46071,18987.15376,Limited service
BTN,Bhutan,rural,Drinking water,2020,3.26881,14549.34887,Limited service
BTN,Bhutan,urban,Drinking water,2020,1.35914,4437.80508,Limited service
BTN,Bhutan,total,Hygiene,2020,0.30819,2378.03806,No handwashing facility
BTN,Bhutan,rural,Hygiene,2020,0.35631,1585.91146,No handwashing facility
BTN,Bhutan,urban,Hygiene,2020,0.2426,792.12671,No handwashing facility
BTN,Bhutan,total,Sanitation,2020,0,0,Open defecation
BTN,Bhutan,rural,Sanitation,2020,0,0,Open defecation
BTN,Bhutan,urban,Sanitation,2020,0,0,Open defecation
BTN,Bhutan,total,Sanitation,2020,65.21666,503219.56221,Safely managed service
BTN,Bhutan,rural,Sanitation,2020,66.77418,297209.65761,Safely managed service
BTN,Bhutan,urban,Sanitation,2020,63.09349,206009.90502,Safely managed service
BTN,Bhutan,total,Drinking water,2020,36.6477,282778.03503,Safely managed service
BTN,Bhutan,rural,Drinking water,2020,27.6,122846.68644,Safely managed service
BTN,Bhutan,urban,Drinking water,2020,48.98127,159931.34646,Safely managed service
BTN,Bhutan,total,Drinking water,2020,0.04964,383.03237,Surface water
BTN,Bhutan,rural,Drinking water,2020,0,0,Surface water
BTN,Bhutan,urban,Drinking water,2020,0.11731,383.03236,Surface water
BTN,Bhutan,total,Sanitation,2020,13.64366,105276.11533,Unimproved
BTN,Bhutan,rural,Sanitation,2020,16.9299,75354.4352,Unimproved
BTN,Bhutan,urban,Sanitation,2020,9.16394,29921.68089,Unimproved
BTN,Bhutan,total,Drinking water,2020,0.17642,1361.31044,Unimproved
BTN,Bhutan,rural,Drinking water,2020,0,0,Unimproved
BTN,Bhutan,urban,Drinking water,2020,0.41692,1361.3104,Unimproved
CAN,Canada,rural,Drinking water,2020,99.06049,6893519.19418,At least basic
CAN,Canada,urban,Drinking water,2020,99.25828,30554931.76924,At least basic
CAN,Canada,total,Sanitation,2020,14.66447,5534686.52123,Basic service
CAN,Canada,rural,Sanitation,2020,14.74927,1026386.65711,Basic service
CAN,Canada,urban,Sanitation,2020,14.6453,4508299.93901,Basic service
CAN,Canada,total,Drinking water,2020,0.18286,69016.58781,Basic service
CAN,Canada,total,Sanitation,2020,0,0,Limited service
CAN,Canada,rural,Sanitation,2020,0,0,Limited service
CAN,Canada,urban,Sanitation,2020,0,0,Limited service
CAN,Canada,total,Drinking water,2020,0,0,Limited service
CAN,Canada,rural,Drinking water,2020,0,0,Limited service
CAN,Canada,urban,Drinking water,2020,0,0,Limited service
CAN,Canada,total,Sanitation,2020,0,0,Open defecation
CAN,Canada,rural,Sanitation,2020,0,0,Open defecation
CAN,Canada,urban,Sanitation,2020,0,0,Open defecation
CAN,Canada,total,Sanitation,2020,84.36839,31842450.58379,Safely managed service
CAN,Canada,rural,Sanitation,2020,84.1023,5852593.56373,Safely managed service
CAN,Canada,urban,Sanitation,2020,84.42855,25989857.4425,Safely managed service
CAN,Canada,total,Drinking water,2020,99.03895,37379433.9794,Safely managed service
CAN,Canada,total,Drinking water,2020,0,0,Surface water
CAN,Canada,rural,Drinking water,2020,0,0,Surface water
CAN,Canada,urban,Drinking water,2020,0,0,Surface water
CAN,Canada,total,Sanitation,2020,0.96714,365018.89197,Unimproved
CAN,Canada,rural,Sanitation,2020,1.14843,79918.27916,Unimproved
CAN,Canada,urban,Sanitation,2020,0.92615,285100.61787,Unimproved
CAN,Canada,total,Drinking water,2020,0.77819,293705.43355,Unimproved
CAN,Canada,rural,Drinking water,2020,0.9395,65379.13679,Unimproved
CAN,Canada,urban,Drinking water,2020,0.74172,228326.30064,Unimproved
CHE,Switzerland,rural,Drinking water,2020,100,2257557.3,At least basic
CHE,Switzerland,urban,Drinking water,2020,100,6397061,At least basic
CHE,Switzerland,total,Sanitation,2020,0.24832,21490.92621,Basic service
CHE,Switzerland,rural,Sanitation,2020,0.95195,21490.92592,Basic service
CHE,Switzerland,urban,Sanitation,2020,0,0,Basic service
CHE,Switzerland,total,Drinking water,2020,1.8,155783.26922,Basic service
CHE,Switzerland,total,Sanitation,2020,0.10013,8665.54584,Limited service
CHE,Switzerland,rural,Sanitation,2020,0.1002,2262.08147,Limited service
CHE,Switzerland,urban,Sanitation,2020,0.1001,6403.46446,Limited service
CHE,Switzerland,total,Drinking water,2020,0,0,Limited service
CHE,Switzerland,rural,Drinking water,2020,0,0,Limited service
CHE,Switzerland,urban,Drinking water,2020,0,0,Limited service
CHE,Switzerland,total,Sanitation,2020,0,0,Open defecation
CHE,Switzerland,rural,Sanitation,2020,0,0,Open defecation
CHE,Switzerland,urban,Sanitation,2020,0,0,Open defecation
CHE,Switzerland,total,Sanitation,2020,99.65156,8624461.77201,Safely managed service
CHE,Switzerland,rural,Sanitation,2020,98.94784,2233804.29257,Safely managed service
CHE,Switzerland,urban,Sanitation,2020,99.8999,6390657.53554,Safely managed service
CHE,Switzerland,total,Drinking water,2020,98.2,8498834.7306,Safely managed service
CHE,Switzerland,total,Drinking water,2020,0,0,Surface water
CHE,Switzerland,rural,Drinking water,2020,0,0,Surface water
CHE,Switzerland,urban,Drinking water,2020,0,0,Surface water
CHE,Switzerland,total,Sanitation,2020,0,0,Unimproved
CHE,Switzerland,rural,Sanitation,2020,0,0,Unimproved
CHE,Switzerland,urban,Sanitation,2020,0,0,Unimproved
CHE,Switzerland,total,Drinking water,2020,0,0,Unimproved
CHE,Switzerland,rural,Drinking water,2020,0,0,Unimproved
CHE,Switzerland,urban,Drinking water,2020,0,0,Unimproved
CHL,Chile,rural,Sanitation,2020,100,2346132.5,At least basic
CHL,Chile,rural,Drinking water,2020,100,2346132.5,At least basic
CHL,Chile,total,Sanitation,2020,21.3986,4090600.25616,Basic service
CHL,Chile,urban,Sanitation,2020,18.64974,3127576.06785,Basic service
CHL,Chile,total,Drinking water,2020,1.22863,234868.23043,Basic service
CHL,Chile,urban,Drinking water,2020,1.23408,206955.33492,Basic service
CHL,Chile,total,Sanitation,2020,0,0,Limited service
CHL,Chile,rural,Sanitation,2020,0,0,Limited service
CHL,Chile,urban,Sanitation,2020,0,0,Limited service
CHL,Chile,total,Drinking water,2020,0,0,Limited service
CHL,Chile,rural,Drinking water,2020,0,0,Limited service
CHL,Chile,urban,Drinking water,2020,0,0,Limited service
CHL,Chile,total,Sanitation,2020,0,0,Open defecation
CHL,Chile,rural,Sanitation,2020,0,0,Open defecation
CHL,Chile,urban,Sanitation,2020,0,0,Open defecation
CHL,Chile,total,Sanitation,2020,78.6014,15025607.49915,Safely managed service
CHL,Chile,urban,Sanitation,2020,81.35026,13642498.93215,Safely managed service
CHL,Chile,total,Drinking water,2020,98.77136,18881339.52623,Safely managed service
CHL,Chile,urban,Drinking water,2020,98.76592,16563119.66508,Safely managed service
CHL,Chile,total,Drinking water,2020,0,0,Surface water
CHL,Chile,rural,Drinking water,2020,0,0,Surface water
CHL,Chile,urban,Drinking water,2020,0,0,Surface water
CHL,Chile,total,Sanitation,2020,0,0.24469,Unimproved
CHL,Chile,rural,Sanitation,2020,0,0,Unimproved
CHL,Chile,urban,Sanitation,2020,0,0,Unimproved
CHL,Chile,total,Drinking water,2020,0,0.24469,Unimproved
CHL,Chile,rural,Drinking water,2020,0,0,Unimproved
CHL,Chile,urban,Drinking water,2020,0,0,Unimproved
CHN,China,total,Drinking water,2020,94.26111,1379172433.89708,At least basic
CHN,China,rural,Drinking water,2020,89.66123,502274417.49435,At least basic
CHN,China,total,Sanitation,2020,22.72037,332430945.89244,Basic service
CHN,China,rural,Sanitation,2020,43.94426,246171896.86784,Basic service
CHN,China,urban,Sanitation,2020,9.55303,86259045.92727,Basic service
CHN,China,urban,Drinking water,2020,2.07414,18728398.83656,Basic service
CHN,China,total,Sanitation,2020,2.54522,37240108.26348,Limited service
CHN,China,rural,Sanitation,2020,2.69656,15105871.49959,Limited service
CHN,China,urban,Sanitation,2020,2.45133,22134236.73734,Limited service
CHN,China,total,Drinking water,2020,0.81472,11920517.57842,Limited service
CHN,China,rural,Drinking water,2020,1.83268,10266508.72338,Limited service
CHN,China,urban,Drinking water,2020,0.18318,1654008.70781,Limited service
CHN,China,total,Sanitation,2020,0.32134,4701721.15249,Open defecation
CHN,China,rural,Sanitation,2020,0.30052,1683471.42706,Open defecation
CHN,China,urban,Sanitation,2020,0.33427,3018249.71754,Open defecation
CHN,China,total,Sanitation,2020,69.65581,1019162309.61924,Safely managed service
CHN,China,rural,Sanitation,2020,43.92951,246089298.17376,Safely managed service
CHN,China,urban,Sanitation,2020,85.61645,773073015.06428,Safely managed service
CHN,China,urban,Drinking water,2020,95.04075,858169641.73864,Safely managed service
CHN,China,total,Drinking water,2020,0.19872,2907496.34316,Surface water
CHN,China,rural,Drinking water,2020,0,0,Surface water
CHN,China,urban,Drinking water,2020,0.322,2907496.37248,Surface water
CHN,China,total,Sanitation,2020,4.75726,69605395.20402,Unimproved
CHN,China,rural,Sanitation,2020,9.12916,51140758.05415,Unimproved
CHN,China,urban,Sanitation,2020,2.04493,18464636.52647,Unimproved
CHN,China,total,Drinking water,2020,4.72545,69140000.16782,Unimproved
CHN,China,rural,Drinking water,2020,8.50609,47650361.29537,Unimproved
CHN,China,urban,Drinking water,2020,2.37994,21489638.33548,Unimproved
COL,Colombia,rural,Sanitation,2020,84.38419,7975568.66572,At least basic
COL,Colombia,total,Hygiene,2020,68.02786,34614536.57248,Basic service
COL,Colombia,rural,Hygiene,2020,31.50031,2977250.89407,Basic service
COL,Colombia,urban,Hygiene,2020,76.36067,31637285.81927,Basic service
COL,Colombia,total,Sanitation,2020,75.36575,38348268.27783,Basic service
COL,Colombia,urban,Sanitation,2020,79.20274,32814795.43995,Basic service
COL,Colombia,total,Drinking water,2020,24.4823,12457300.65554,Basic service
COL,Colombia,rural,Drinking water,2020,46.5616,4400768.09234,Basic service
COL,Colombia,urban,Drinking water,2020,19.44548,8056532.47442,Basic service
COL,Colombia,total,Hygiene,2020,4.05198,2061761.95979,Limited service
COL,Colombia,rural,Hygiene,2020,5.37688,508195.907,Limited service
COL,Colombia,urban,Hygiene,2020,3.74973,1553566.04785,Limited service
COL,Colombia,total,Sanitation,2020,3.30808,1683245.71475,Limited service
COL,Colombia,rural,Sanitation,2020,3.34961,316587.97606,Limited service
COL,Colombia,urban,Sanitation,2020,3.2986,1366657.73836,Limited service
COL,Colombia,total,Drinking water,2020,0.18615,94719.58713,Limited service
COL,Colombia,rural,Drinking water,2020,0.73123,69112.00426,Limited service
COL,Colombia,urban,Drinking water,2020,0.06181,25607.58084,Limited service
COL,Colombia,total,Hygiene,2020,27.92017,14206585.68856,No handwashing facility
COL,Colombia,rural,Hygiene,2020,63.1228,5966049.17511,No handwashing facility
COL,Colombia,urban,Hygiene,2020,19.8896,8240536.07985,No handwashing facility
COL,Colombia,total,Sanitation,2020,2.58548,1315569.29726,Open defecation
COL,Colombia,rural,Sanitation,2020,11.29028,1067099.8919,Open defecation
COL,Colombia,urban,Sanitation,2020,0.59971,248469.37186,Open defecation
COL,Colombia,total,Sanitation,2020,18.31488,9319138.31066,Safely managed service
COL,Colombia,urban,Sanitation,2020,16.59863,6877042.69855,Safely managed service
COL,Colombia,total,Drinking water,2020,73.00936,37149266.14142,Safely managed service
COL,Colombia,rural,Drinking water,2020,40.20547,3800018.32456,Safely managed service
COL,Colombia,urban,Drinking water,2020,80.49271,33349247.94474,Safely managed service
COL,Colombia,total,Drinking water,2020,1.36857,696370.18139,Surface water
COL,Colombia,rural,Drinking water,2020,7.36783,696370.15821,Surface water
COL,Colombia,urban,Drinking water,2020,0,0,Surface water
COL,Colombia,total,Sanitation,2020,0.42581,216662.399,Unimproved
COL,Colombia,rural,Sanitation,2020,0.97593,92239.6456,Unimproved
COL,Colombia,urban,Sanitation,2020,0.30031,124422.75128,Unimproved
COL,Colombia,total,Drinking water,2020,0.95362,485227.43655,Unimproved
COL,Colombia,rural,Drinking water,2020,5.13387,485227.42034,Unimproved
COL,Colombia,urban,Drinking water,2020,0,0,Unimproved
CRI,Costa Rica,total,Hygiene,2020,85.91587,4376652.15354,Basic service
CRI,Costa Rica,rural,Hygiene,2020,83.30639,816025.46006,Basic service
CRI,Costa Rica,urban,Hygiene,2020,86.5371,3560626.8945,Basic service
CRI,Costa Rica,total,Sanitation,2020,67.71056,3449253.00895,Basic service
CRI,Costa Rica,rural,Sanitation,2020,60.21041,589789.38393,Basic service
CRI,Costa Rica,urban,Sanitation,2020,69.49611,2859463.785,Basic service
CRI,Costa Rica,total,Drinking water,2020,19.29449,982883.31988,Basic service
CRI,Costa Rica,rural,Drinking water,2020,18.5917,182114.48608,Basic service
CRI,Costa Rica,urban,Drinking water,2020,19.4618,800768.87916,Basic service
CRI,Costa Rica,total,Hygiene,2020,9.47817,482828.75654,Limited service
CRI,Costa Rica,rural,Hygiene,2020,11.75653,115160.80872,Limited service
CRI,Costa Rica,urban,Hygiene,2020,8.93576,367667.96941,Limited service
CRI,Costa Rica,total,Sanitation,2020,0.76053,38742.29796,Limited service
CRI,Costa Rica,rural,Sanitation,2020,0.33872,3317.91134,Limited service
CRI,Costa Rica,urban,Sanitation,2020,0.86095,35424.38846,Limited service
CRI,Costa Rica,total,Drinking water,2020,0.18946,9651.28164,Limited service
CRI,Costa Rica,rural,Drinking water,2020,0.35375,3465.1484,Limited service
CRI,Costa Rica,urban,Drinking water,2020,0.15035,6186.13363,Limited service
CRI,Costa Rica,total,Hygiene,2020,4.60596,234633.09063,No handwashing facility
CRI,Costa Rica,rural,Hygiene,2020,4.93707,48360.97907,No handwashing facility
CRI,Costa Rica,urban,Hygiene,2020,4.52713,186271.93054,No handwashing facility
CRI,Costa Rica,total,Sanitation,2020,0.12659,6448.43693,Open defecation
CRI,Costa Rica,rural,Sanitation,2020,0.25133,2461.8474,Open defecation
CRI,Costa Rica,urban,Sanitation,2020,0.09689,3986.58978,Open defecation
CRI,Costa Rica,total,Sanitation,2020,30.20444,1538648.39373,Safely managed service
